time,q,dq,q_des,dq_des,tau_des,position_error,velocity_error,tau_cmd,tau_applied,integral_error,is_saturated
2.114,1.1054564876890949,-0.0001570394218027072,1.1055,0.0,,4.351231090504726e-05,0.0001570394218027072,0.011552218895911752,0.011552218895911752,0.0,False
2.116,1.1054561977078248,-0.0001329866308497867,1.1055,0.0,,4.3802292175154633e-05,0.0001329866308497867,0.01154746083155858,0.01154746083155858,0.0,False
2.118,1.1054559555552361,-0.00010921022593845796,1.1055,0.0,,4.4044444763802204e-05,0.00010921022593845796,0.011531466941447941,0.011531466941447941,0.0,False
2.12,1.105455760659895,-8.572883403869278e-05,1.1055,0.0,,4.423934010500119e-05,8.572883403869278e-05,0.011504442886681484,0.011504442886681484,0.0,False
2.122,1.1054556124137187,-6.256047804879017e-05,1.1055,0.0,,4.4387586281224856e-05,6.256047804879017e-05,0.011466601660092933,0.011466601660092933,0.0,False
2.124,1.105455510173192,-3.972256934772419e-05,1.1055,0.0,,4.448982680793634e-05,3.972256934772419e-05,0.011418163253579519,0.011418163253579519,0.0,False
2.126,1.1054554532605958,-1.7231901072636287e-05,1.1055,0.0,,4.454673940412768e-05,1.7231901072636287e-05,0.011359354324245601,0.011359354324245601,0.0,False
2.128,1.1054554409652502,4.895357884289718e-06,1.1055,0.0,,4.45590347497582e-05,-4.895357884289718e-06,0.011290407859565126,0.011290407859565126,0.0,False
2.13,1.1054554725447683,2.6643668165666606e-05,1.1055,0.0,,4.4527455231646584e-05,-2.6643668165666606e-05,0.011211562841937445,0.011211562841937445,0.0,False
2.132,1.1054555472263197,4.799812453220906e-05,1.1055,0.0,,4.445277368025913e-05,-4.799812453220906e-05,0.011123063913234215,0.011123063913234215,0.0,False
2.134,1.1054556642079028,6.894445974733682e-05,1.1055,0.0,,4.433579209717209e-05,-6.894445974733682e-05,0.011025161039255618,0.011025161039255618,0.0,False
2.136,1.1054558226596238,8.946904777066232e-05,1.1055,0.0,,4.4177340376094776e-05,-8.946904777066232e-05,0.01091810917480353,0.01091810917480353,0.0,False
2.138,1.105456021724982,0.00010955890626923164,1.1055,0.0,,4.397827501789742e-05,-0.00010955890626923164,0.010802167929455505,0.010802167929455505,0.0,False
2.14,1.1054562605221587,0.000129201698455451,1.1055,0.0,,4.373947784119814e-05,-0.000129201698455451,0.010677601234404864,0.010677601234404864,0.0,False
2.142,1.1054565381453092,0.00014838573426123751,1.1055,0.0,,4.3461854690729496e-05,-0.00014838573426123751,0.01054467701089918,0.01054467701089918,0.0,False
2.144,1.1054568536658573,0.00016709997085885407,1.1055,0.0,,4.314633414259639e-05,-0.00016709997085885407,0.01040366684001782,0.01040366684001782,0.0,False
2.146,1.1054572061337897,0.0001853340125382724,1.1055,0.0,,4.279386621020009e-05,-0.0001853340125382724,0.010254845634714198,0.010254845634714198,0.0,False
2.148,1.105457594578949,0.00020307810995258527,1.1055,0.0,,4.240542105082845e-05,-0.00020307810995258527,0.01009849131408527,0.01009849131408527,0.0,False
2.15,1.1054580180123255,0.00022032315874278942,1.1055,0.0,,4.198198767446648e-05,-0.00022032315874278942,0.009934884480225756,0.009934884480225756,0.0,False
2.152,1.1054584754273444,0.00023706069755382474,1.1055,0.0,,4.1524572655493586e-05,-0.00023706069755382474,0.00976430809779744,0.00976430809779744,0.0,False
2.154,1.1054589658011507,0.00025328290545387536,1.1055,0.0,,4.1034198849265735e-05,-0.00025328290545387536,0.009587047176781455,0.009587047176781455,0.0,False
2.156,1.1054594880958852,0.00026898259876970804,1.1055,0.0,,4.0511904114692854e-05,-0.00026898259876970804,0.009403388458653754,0.009403388458653754,0.0,False
2.158,1.1054600412599567,0.0002841532273511459,1.1055,0.0,,3.99587400432555e-05,-0.0002841532273511459,0.009213620106053647,0.009213620106053647,0.0,False
2.16,1.1054606242293037,0.0002987888702777639,1.1055,0.0,,3.937577069623721e-05,-0.0002987888702777639,0.009018031396353677,0.009018031396353677,0.0,False
2.162,1.1054612359286484,0.0003128842310215364,1.1055,0.0,,3.8764071351504725e-05,-0.0003128842310215364,0.00881691241942401,0.00881691241942401,0.0,False
2.164,1.1054618752727403,0.00032643463207958107,1.1055,0.0,,3.812472725961413e-05,-0.00032643463207958107,0.008610553779489065,0.008610553779489065,0.0,False
2.166,1.105462541167588,0.00033943600909078675,1.1055,0.0,,3.7458832411907395e-05,-0.00033943600909078675,0.008399246301707464,0.008399246301707464,0.0,False
2.168,1.1054632325116795,0.0003518849044511814,1.1055,0.0,,3.676748832037724e-05,-0.0003518849044511814,0.00818328074337065,0.00818328074337065,0.0,False
2.17,1.1054639481971884,0.00036377846044252654,1.1055,0.0,,3.605180281152087e-05,-0.00036377846044252654,0.007962947510236386,0.007962947510236386,0.0,False
