time,q,dq,q_des,dq_des,tau_des,position_error,velocity_error,tau_cmd,tau_applied,integral_error,is_saturated
0.0,0.7203074104257767,0.08228930832163167,0.7685505635655218,0.0,15.909883096878303,0.04824315313974503,-0.08228930832163167,0.0009155552842799158,0.0009155552842799158,0.0,False
0.002000000000000668,0.72047198904242,-0.020572228866702114,0.7685505635655218,0.0,-49.85202879676472,0.048078574523101714,0.020572228866702114,-0.09521774956511124,-0.09521774956511124,0.0,False
0.004000000000000448,0.7204308445846866,0.020572228866702114,0.7685505635655218,0.0,-3.196558518482256,0.04811971898083511,-0.020572228866702114,-0.13916440321054718,-0.13916440321054718,0.0,False
0.006000000000000227,0.72047198904242,-0.06171688301532377,0.7685505635655218,0.0,-12.495295188185366,0.048078574523101714,0.06171688301532377,-0.007324442274239326,-0.007324442274239326,0.0,False
0.008000000000000007,0.7203485552763894,0.020572359814223576,0.7685505635655218,0.0,-21.955818501857408,0.04820200828913235,-0.020572359814223576,-0.09521774956511124,-0.09521774956511124,0.0,False
0.010000000000000675,0.7203896999960179,0.041144523201091056,0.7685505635655218,0.0,-12.660714544244449,0.04816086356950389,-0.041144523201091056,-0.08239997558519242,-0.08239997558519242,0.0,False
0.012000000000000455,0.72047198904242,0.0,0.7685505635655218,0.0,-22.13032033238798,0.048078574523101714,0.0,-0.061342204046754355,-0.061342204046754355,0.0,False
0.014000000000000234,0.72047198904242,-0.020572228866702114,0.7685505635655218,0.0,-3.3674268211296337,0.048078574523101714,0.020572228866702114,-0.08056886501663259,-0.08056886501663259,0.0,False
0.016000000000000014,0.7204308445846866,-0.020572294334379806,0.7685505635655218,0.0,-22.12850400264915,0.04811971898083511,0.020572294334379806,-0.05859553819391461,-0.05859553819391461,0.0,False
0.018000000000000682,0.7203896999960179,0.02057229433438894,0.7685505635655218,0.0,6.102178218895382,0.04816086356950389,-0.02057229433438894,-0.09430219428083132,-0.09430219428083132,0.0,False
0.020000000000000462,0.7204308445846866,0.061716490244840966,0.7685505635655218,0.0,-21.95945130919553,0.04811971898083511,-0.061716490244840966,-0.06225775933103427,-0.06225775933103427,0.0,False
0.02200000000000024,0.7205542775651763,-0.061716490244840966,0.7685505635655218,0.0,-31.599926653104532,0.047996286000345445,0.061716490244840966,-0.12909329508346812,-0.12909329508346812,0.0,False
0.02400000000000002,0.7204308445846866,-0.06171707945493869,0.7685505635655218,0.0,15.397282271749042,0.04811971898083511,0.06171707945493869,-0.06775109103671377,-0.06775109103671377,0.0,False
0.02600000000000069,0.7203074104257767,0.08228930832166821,0.7685505635655218,0.0,15.909883096878303,0.04824315313974503,-0.08228930832166821,-0.03295999023407697,-0.03295999023407697,0.0,False
0.02800000000000047,0.72047198904242,-0.041144523201091056,0.7685505635655218,0.0,-59.31800191290742,0.048078574523101714,0.041144523201091056,-0.1400799584948271,-0.1400799584948271,0.0,False
