time,q,dq,q_des,dq_des,tau_des,position_error,velocity_error,tau_cmd,tau_applied,integral_error,is_saturated
0.314,1.1949547640069684,-1.2292844579114741,1.1055,0.0,,-0.0894547640069685,1.2292844579114741,-18.694478976963097,-18.694479325008007,0.0,False
0.316,1.1924737086340194,-1.2517291264726527,1.1055,0.0,,-0.08697370863401943,1.2517291264726527,-17.991839170966085,-17.991839522285986,0.0,False
0.318,1.1899493731022959,-1.2725676071638525,1.1055,0.0,,-0.08444937310229594,1.2725676071638525,-17.283448707019588,-17.283449061214817,0.0,False
0.32,1.1873849630371476,-1.2918066378306041,1.1055,0.0,,-0.08188496303714765,1.2918066378306041,-16.5700990318434,-16.570099388518237,0.0,False
0.322,1.1847836691320284,-1.309454409816721,1.1055,0.0,,-0.07928366913202844,1.309454409816721,-15.852573069458948,-15.852573428221929,0.0,False
0.324,1.1821486642741657,-1.3255205353596464,1.1055,0.0,,-0.07664866427416572,1.3255205353596464,-15.13164459805042,-15.131644958514654,0.0,False
0.326,1.1794831007362807,-1.3400160141446678,1.1055,0.0,,-0.07398310073628078,1.3400160141446678,-14.408077646325161,-14.408078008108635,0.0,False
0.328,1.176790107435997,-1.3529531990649954,1.1055,0.0,,-0.07129010743599706,1.3529531990649954,-13.682625909635444,-13.682626272361311,0.0,False
0.33,1.1740727872644763,-1.3643457612346919,1.1055,0.0,,-0.06857278726447635,1.3643457612346919,-12.956032186099518,-12.95603254939638,0.0,False
0.332,1.1713342144857308,-1.3742086543013676,1.1055,0.0,,-0.0658342144857309,1.3742086543013676,-12.229027832936403,-12.229028196438579,0.0,False
0.334,1.1685774322079647,-1.3825580781054614,1.1055,0.0,,-0.0630774322079648,1.3825580781054614,-11.50233224320544,-11.502332606553235,0.0,False
0.336,1.165805449928204,-1.3894114417327614,1.1055,0.0,,-0.06030544992820408,1.3894114417327614,-10.776652343118165,-10.776652705958115,0.0,False
0.338,1.1630212411513843,-1.3947873260066401,1.1055,0.0,,-0.05752124115138435,1.3947873260066401,-10.052682110067742,-10.05268247205286,0.0,False
0.34,1.160227741084968,-1.3987054454662289,1.1055,0.0,,-0.05472774108496803,1.3987054454662289,-9.331102111497417,-9.331102472287418,0.0,False
0.342,1.1574278444100738,-1.4011866098764894,1.1055,0.0,,-0.05192784441007392,1.4011866098764894,-8.612579064707685,-8.612579423969208,0.0,False
0.34400000000000003,1.154624403130011,-1.4022526853158133,1.1055,0.0,,-0.049124403130011096,1.4022526853158133,-7.897765417679875,-7.897765775086699,0.0,False
0.34600000000000003,1.1518202244970142,-1.401926554886429,1.1055,0.0,,-0.04632022449701423,1.401926554886429,-7.187298950970933,-7.187299306204167,0.0,False
0.34800000000000003,1.149018069017892,-1.4002320790924951,1.1055,0.0,,-0.043518069017892014,1.4002320790924951,-6.481802400713849,-6.481802753462125,0.0,False
0.35000000000000003,1.146220648539207,-1.3971940559303295,1.1055,0.0,,-0.040720648539207094,1.3971940559303295,-5.781883102735817,-5.781883452695467,0.0,False
0.352,1.14343062441252,-1.3928381807347519,1.1055,0.0,,-0.03793062441252015,1.3928381807347519,-5.088132657786114,-5.088133004661338,0.0,False
0.354,1.1406506057401427,-1.3871910058250134,1.1055,0.0,,-0.035150605740142726,1.3871910058250134,-4.401126617844866,-4.401126961347887,0.0,False
0.356,1.1378831477017541,-1.380279899993249,1.1055,0.0,,-0.03238314770175421,1.380279899993249,-3.721424193463089,-3.721424533314303,0.0,False
0.358,1.1351307499621592,-1.372133007877814,1.1055,0.0,,-0.02963074996215931,1.372133007877814,-3.0495679820661,-3.0495683179942077,0.0,False
0.36,1.132395855160371,-1.3627792092632662,1.1055,0.0,,-0.026895855160371074,1.3627792092632662,-2.3860837171313163,-2.386084048873451,0.0,False
0.362,1.1296808474801263,-1.3522480783481203,1.1055,0.0,,-0.02418084748012639,1.3522480783481203,-1.7314800381335527,-1.7314803654353943,0.0,False
0.364,1.1269880513018584,-1.3405698430208326,1.1055,0.0,,-0.02148805130185849,1.3405698430208326,-1.086248281132331,-1.0862486037482117,0.0,False
0.366,1.1243197299360679,-1.3277753441837896,1.1055,0.0,,-0.018819729936067953,1.3277753441837896,-0.4508622898567811,-0.45086260754977914,0.0,False
0.368,1.1216780844379601,-1.3138959951643474,1.1055,0.0,,-0.016178084437960205,1.3138959951643474,0.1742217528725103,0.17422144033048637,0.0,False
0.37,1.1190652525031342,-1.2989637412512285,1.1055,0.0,,-0.013565252503134229,1.2989637412512285,0.788565473564101,0.7885651663922381,0.0,False
0.372,1.116483307444035,-1.2830110193938082,1.1055,0.0,,-0.010983307444035084,1.2830110193938082,1.3917484365139092,1.391748134922425,0.0,False
